station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TPH,2024-03-15 07:40,,,,350.00,10.00,,29.99,,10.00,,BKN,,,,7000.00,,,,,,,,,,,,KTPH 150740Z AUTO 35010KT 10SM BKN070 02/M07 A2999 RMK T00201070 MADISHF,
TPH,2024-03-15 07:45,,,,360.00,13.00,,29.99,,10.00,,BKN,,,,7000.00,,,,,,,,,,,,KTPH 150745Z AUTO 36013KT 10SM BKN070 02/M07 A2999 RMK T00201070 MADISHF,
TPH,2024-03-15 07:50,,,,360.00,13.00,,29.98,,10.00,18.00,BKN,,,,7000.00,,,,,,,,,,,,KTPH 150750Z AUTO 36013G18KT 10SM BKN070 02/M06 A2998 RMK T00201060 MADISHF,
TPH,2024-03-15 07:55,,,,360.00,14.00,,29.98,,10.00,,SCT,,,,7000.00,,,,,,,,,,,,KTPH 150755Z AUTO 36014KT 10SM SCT070 03/M06 A2998 RMK T00301060 MADISHF,
TPH,2024-03-15 08:00,,,,10.00,11.00,,29.98,,10.00,,SCT,,,,7500.00,,,,,,,,,,,,KTPH 150800Z AUTO 01011KT 10SM SCT075 03/M06 A2998 RMK T00301060 MADISHF,
TPH,2024-03-15 08:05,,,,360.00,13.00,,29.98,,10.00,,SCT,,,,7500.00,,,,,,,,,,,,KTPH 150805Z AUTO 36013KT 10SM SCT075 02/M06 A2998 RMK T00201060 MADISHF,
TPH,2024-03-15 08:10,,,,360.00,14.00,,29.98,,10.00,,SCT,,,,8000.00,,,,,,,,,,,,KTPH 150810Z AUTO 36014KT 10SM SCT080 02/M06 A2998 RMK T00201060 MADISHF,
TPH,2024-03-15 08:15,,,,360.00,15.00,,29.98,,10.00,,SCT,,,,8000.00,,,,,,,,,,,,KTPH 150815Z AUTO 36015KT 10SM SCT080 02/M06 A2998 RMK T00201060 MADISHF,
TPH,2024-03-15 08:20,,,,360.00,15.00,,29.98,,10.00,21.00,FEW,BKN,,,5500.00,7500.00,,,,,,,,,,,KTPH 150820Z AUTO 36015G21KT 10SM FEW055 BKN075 02/M05 A2998 RMK T00201050 MADISHF,
TPH,2024-03-15 08:25,,,,360.00,14.00,,29.98,,10.00,,FEW,BKN,,,5500.00,7500.00,,,,,,,,,,,KTPH 150825Z AUTO 36014KT 10SM FEW055 BKN075 02/M05 A2998 RMK T00201050 MADISHF,
TPH,2024-03-15 08:30,,,,360.00,16.00,,29.98,,10.00,,FEW,BKN,OVC,,5500.00,7000.00,8500.00,,,,,,,,,,KTPH 150830Z AUTO 36016KT 10SM FEW055 BKN070 OVC085 02/M05 A2998 RMK T00201050 MADISHF,
TPH,2024-03-15 08:35,,,,10.00,15.00,,29.98,,10.00,,FEW,BKN,OVC,,5500.00,7000.00,8000.00,,,,,,,,,,KTPH 150835Z AUTO 01015KT 10SM FEW055 BKN070 OVC080 02/M05 A2998 RMK T00201050 MADISHF,
TPH,2024-03-15 08:40,,,,10.00,16.00,,29.98,,10.00,,FEW,OVC,,,6000.00,7000.00,,,,,,,,,,,KTPH 150840Z AUTO 01016KT 10SM FEW060 OVC070 02/M05 A2998 RMK T00201050 MADISHF,
TPH,2024-03-15 08:45,,,,10.00,15.00,,29.98,,10.00,,FEW,OVC,,,5500.00,7000.00,,,,,,,,,,,KTPH 150845Z AUTO 01015KT 10SM FEW055 OVC070 02/M05 A2998 RMK T00201050 MADISHF,
TPH,2024-03-15 08:50,,,,20.00,17.00,,29.98,,10.00,,OVC,,,,7000.00,,,,,,,,,,,,KTPH 150850Z AUTO 02017KT 10SM OVC070 02/M05 A2998 RMK T00201050 MADISHF,
TPH,2024-03-15 08:55,,,,20.00,16.00,,29.98,,10.00,,BKN,OVC,,,7000.00,8000.00,,,,,,,,,,,KTPH 150855Z AUTO 02016KT 10SM BKN070 OVC080 02/M05 A2998 RMK T00201050 MADISHF,
TPH,2024-03-15 09:00,,,,20.00,18.00,,29.97,,10.00,22.00,BKN,,,,7500.00,,,,,,,,,,,,KTPH 150900Z AUTO 02018G22KT 10SM BKN075 02/M05 A2997 RMK T00201050 MADISHF,
TPH,2024-03-15 09:05,,,,20.00,18.00,,29.97,,10.00,,SCT,BKN,,,7000.00,8000.00,,,,,,,,,,,KTPH 150905Z AUTO 02018KT 10SM SCT070 BKN080 02/M05 A2997 RMK T00201050 MADISHF,
TPH,2024-03-15 09:10,,,,20.00,16.00,,29.97,,10.00,,FEW,SCT,,,6500.00,8000.00,,,,,,,,,,,KTPH 150910Z AUTO 02016KT 10SM FEW065 SCT080 02/M05 A2997 RMK T00201050 MADISHF,
TPH,2024-03-15 09:15,,,,20.00,14.00,,29.97,,10.00,,FEW,SCT,,,6500.00,8000.00,,,,,,,,,,,KTPH 150915Z AUTO 02014KT 10SM FEW065 SCT080 02/M06 A2997 RMK T00201060 MADISHF,
TPH,2024-03-15 09:20,,,,10.00,16.00,,29.97,,10.00,22.00,SCT,,,,8000.00,,,,,,,,,,,,KTPH 150920Z AUTO 01016G22KT 10SM SCT080 02/M06 A2997 RMK T00201060 MADISHF,
TPH,2024-03-15 09:25,,,,10.00,17.00,,29.96,,10.00,,SCT,,,,7500.00,,,,,,,,,,,,KTPH 150925Z AUTO 01017KT 10SM SCT075 02/M06 A2996 RMK T00201060 MADISHF,
TPH,2024-03-15 09:30,,,,20.00,18.00,,29.96,,10.00,,SCT,,,,7500.00,,,,,,,,,,,,KTPH 150930Z AUTO 02018KT 10SM SCT075 02/M06 A2996 RMK T00201060 MADISHF,
TPH,2024-03-15 09:35,,,,20.00,21.00,,29.96,,10.00,,FEW,,,,7500.00,,,,,,,,,,,,KTPH 150935Z AUTO 02021KT 10SM FEW075 02/M06 A2996 RMK T00201060 MADISHF,
TPH,2024-03-15 09:40,,,,20.00,21.00,,29.95,,10.00,,FEW,,,,7500.00,,,,,,,,,,,,KTPH 150940Z AUTO 02021KT 10SM FEW075 02/M06 A2995 RMK T00201060 MADISHF,
TPH,2024-03-15 09:45,,,,20.00,22.00,,29.95,,10.00,27.00,FEW,,,,7500.00,,,,,,,,,,,,KTPH 150945Z AUTO 02022G27KT 10SM FEW075 02/M06 A2995 RMK T00201060 MADISHF,
TPH,2024-03-15 09:50,,,,20.00,20.00,,29.94,,10.00,24.00,FEW,,,,7500.00,,,,,,,,,,,,KTPH 150950Z AUTO 02020G24KT 10SM FEW075 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 09:55,,,,20.00,19.00,,29.94,,10.00,24.00,CLR,,,,,,,,,,,,,,,,KTPH 150955Z AUTO 02019G24KT 10SM CLR 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 10:00,,,,20.00,17.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151000Z AUTO 02017KT 10SM CLR 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 10:05,,,,20.00,18.00,,29.94,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KTPH 151005Z AUTO 02018G22KT 10SM CLR 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 10:10,,,,20.00,17.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151010Z AUTO 02017KT 10SM CLR 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 10:15,,,,20.00,15.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151015Z AUTO 02015KT 10SM CLR 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 10:20,,,,10.00,17.00,,29.94,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KTPH 151020Z AUTO 01017G22KT 10SM CLR 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 10:25,,,,10.00,14.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151025Z AUTO 01014KT 10SM CLR 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 10:30,,,,10.00,14.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151030Z AUTO 01014KT 10SM CLR 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 10:35,,,,360.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151035Z AUTO 36011KT 10SM CLR 02/M06 A2994 RMK T00201060 MADISHF,
TPH,2024-03-15 10:40,,,,350.00,11.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151040Z AUTO 35011KT 10SM CLR 01/M06 A2995 RMK T00101060 MADISHF,
TPH,2024-03-15 10:45,,,,340.00,10.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151045Z AUTO 34010KT 10SM CLR 01/M06 A2994 RMK T00101060 MADISHF,
TPH,2024-03-15 10:50,,,,350.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151050Z AUTO 35011KT 10SM CLR 01/M06 A2994 RMK T00101060 MADISHF,
TPH,2024-03-15 10:55,,,,350.00,11.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151055Z AUTO 35011KT 10SM CLR 01/M06 A2995 RMK T00101060 MADISHF,
TPH,2024-03-15 11:00,,,,340.00,16.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151100Z AUTO 34016KT 10SM CLR 01/M06 A2994 RMK T00101060 MADISHF,
TPH,2024-03-15 11:05,,,,350.00,15.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151105Z AUTO 35015KT 10SM CLR 01/M07 A2995 RMK T00101070 MADISHF,
TPH,2024-03-15 11:10,,,,350.00,15.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151110Z AUTO 35015KT 10SM CLR 01/M07 A2995 RMK T00101070 MADISHF,
TPH,2024-03-15 11:15,,,,350.00,14.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151115Z AUTO 35014KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 11:20,,,,350.00,13.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151120Z AUTO 35013KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 11:25,,,,350.00,13.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151125Z AUTO 35013KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 11:30,,,,350.00,15.00,,29.93,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151130Z AUTO 35015KT 10SM CLR 01/M07 A2993 RMK T00101070 MADISHF,
TPH,2024-03-15 11:35,,,,350.00,11.00,,29.93,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151135Z AUTO 35011KT 10SM CLR 01/M07 A2993 RMK T00101070 MADISHF,
TPH,2024-03-15 11:40,,,,350.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151140Z AUTO 35011KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 11:45,,,,350.00,10.00,,29.93,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151145Z AUTO 35010KT 10SM CLR 01/M07 A2993 RMK T00101070 MADISHF,
TPH,2024-03-15 11:50,,,,340.00,8.00,,29.93,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151150Z AUTO 34008KT 10SM CLR 01/M07 A2993 RMK T00101070 MADISHF,
TPH,2024-03-15 11:55,,,,340.00,10.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151155Z AUTO 34010KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 12:00,,,,330.00,13.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151200Z AUTO 33013KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 12:05,,,,320.00,14.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151205Z AUTO 32014KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 12:10,,,,320.00,15.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151210Z AUTO 32015KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 12:15,,,,320.00,14.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151215Z AUTO 32014KT 10SM CLR 02/M07 A2994 RMK T00201070 MADISHF,
TPH,2024-03-15 12:20,,,,330.00,11.00,,29.93,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151220Z AUTO 33011KT 10SM CLR 01/M07 A2993 RMK T00101070 MADISHF,
TPH,2024-03-15 12:25,,,,330.00,9.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151225Z AUTO 33009KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 12:30,,,,340.00,10.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151230Z AUTO 34010KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 12:35,,,,340.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151235Z AUTO 34011KT 10SM CLR 00/M07 A2994 RMK T00001070 MADISHF,
TPH,2024-03-15 12:40,,,,350.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151240Z AUTO 35011KT 10SM CLR 00/M07 A2994 RMK T00001070 MADISHF,
TPH,2024-03-15 12:45,,,,350.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151245Z AUTO 35011KT 10SM CLR 00/M07 A2994 RMK T00001070 MADISHF,
TPH,2024-03-15 12:50,,,,360.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151250Z AUTO 36011KT 10SM CLR 00/M07 A2994 RMK T00001070 MADISHF,
TPH,2024-03-15 12:55,,,,360.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151255Z AUTO 36011KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 13:00,,,,350.00,10.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151300Z AUTO 35010KT 10SM CLR 00/M07 A2994 RMK T00001070 MADISHF,
TPH,2024-03-15 13:05,,,,330.00,10.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151305Z AUTO 33010KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 13:10,,,,320.00,10.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151310Z AUTO 32010KT 10SM CLR 00/M07 A2994 RMK T00001070 MADISHF,
TPH,2024-03-15 13:15,,,,330.00,9.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151315Z AUTO 33009KT 10SM CLR 00/M07 A2994 RMK T00001070 MADISHF,
TPH,2024-03-15 13:20,,,,320.00,9.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151320Z AUTO 32009KT 10SM CLR 00/M07 A2995 RMK T00001070 MADISHF,
TPH,2024-03-15 13:25,,,,330.00,11.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151325Z AUTO 33011KT 10SM CLR 00/M07 A2995 RMK T00001070 MADISHF,
TPH,2024-03-15 13:30,,,,340.00,11.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151330Z AUTO 34011KT 10SM CLR 00/M07 A2995 RMK T00001070 MADISHF,
TPH,2024-03-15 13:35,,,,350.00,13.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151335Z AUTO 35013KT 10SM CLR 00/M07 A2995 RMK T00001070 MADISHF,
TPH,2024-03-15 13:40,,,,350.00,13.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151340Z AUTO 35013KT 10SM CLR 00/M07 A2995 RMK T00001070 MADISHF,
TPH,2024-03-15 13:45,,,,350.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151345Z AUTO 35011KT 10SM CLR 00/M07 A2994 RMK T00001070 MADISHF,
TPH,2024-03-15 13:50,,,,350.00,10.00,,29.95,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151350Z AUTO 35010KT 10SM CLR 00/M07 A2995 RMK T00001070 MADISHF,
TPH,2024-03-15 13:55,,,,340.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151355Z AUTO 34011KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 14:00,,,,330.00,10.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151400Z AUTO 33010KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 14:05,,,,330.00,10.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151405Z AUTO 33010KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 14:10,,,,330.00,9.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151410Z AUTO 33009KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 14:15,,,,330.00,9.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151415Z AUTO 33009KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 14:20,,,,340.00,10.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151420Z AUTO 34010KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 14:25,,,,340.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151425Z AUTO 34011KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 14:30,,,,340.00,13.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151430Z AUTO 34013KT 10SM CLR M01/M07 A2994 RMK T10101070 MADISHF,
TPH,2024-03-15 14:35,,,,340.00,13.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151435Z AUTO 34013KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 14:40,,,,340.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151440Z AUTO 34011KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 14:45,,,,340.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151445Z AUTO 34011KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 14:50,,,,350.00,11.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151450Z AUTO 35011KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 14:55,,,,350.00,15.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151455Z AUTO 35015KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 15:00,,,,350.00,15.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151500Z AUTO 35015KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 15:05,,,,350.00,16.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151505Z AUTO 35016KT 10SM CLR 01/M07 A2994 RMK T00101070 MADISHF,
TPH,2024-03-15 15:10,,,,350.00,16.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151510Z AUTO 35016KT 10SM CLR 02/M07 A2994 RMK T00201070 MADISHF,
TPH,2024-03-15 15:15,,,,350.00,14.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151515Z AUTO 35014KT 10SM CLR 02/M07 A2994 RMK T00201070 MADISHF,
TPH,2024-03-15 15:20,,,,360.00,14.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151520Z AUTO 36014KT 10SM CLR 02/M07 A2994 RMK T00201070 MADISHF,
TPH,2024-03-15 15:25,,,,360.00,15.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151525Z AUTO 36015KT 10SM CLR 02/M07 A2994 RMK T00201070 MADISHF,
TPH,2024-03-15 15:30,,,,350.00,14.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151530Z AUTO 35014KT 10SM CLR 03/M07 A2994 RMK T00301070 MADISHF,
TPH,2024-03-15 15:35,,,,360.00,15.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151535Z AUTO 36015KT 10SM CLR 03/M07 A2994 RMK T00301070 MADISHF,
TPH,2024-03-15 15:40,,,,360.00,16.00,,29.94,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KTPH 151540Z AUTO 36016G22KT 10SM CLR 03/M07 A2994 RMK T00301070 MADISHF,
TPH,2024-03-15 15:45,,,,360.00,18.00,,29.94,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151545Z AUTO 36018KT 10SM CLR 03/M07 A2994 RMK T00301070 MADISHF,
TPH,2024-03-15 15:50,,,,10.00,18.00,,29.93,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 151550Z AUTO 01018KT 10SM CLR 03/M07 A2993 RMK T00301070 MADISHF,
TPH,2024-03-15 15:55,,,,360.00,22.00,,29.93,,10.00,28.00,FEW,,,,10000.00,,,,,,,,,,,,KTPH 151555Z AUTO 36022G28KT 10SM FEW100 03/M07 A2993 RMK T00301070 MADISHF,
TPH,2024-03-15 16:00,,,,10.00,22.00,,29.93,,10.00,,SCT,,,,10000.00,,,,,,,,,,,,KTPH 151600Z AUTO 01022KT 10SM SCT100 03/M07 A2993 RMK T00301070 MADISHF,
TPH,2024-03-15 16:05,,,,10.00,18.00,,29.93,,10.00,,BKN,,,,10000.00,,,,,,,,,,,,KTPH 151605Z AUTO 01018KT 10SM BKN100 03/M07 A2993 RMK T00301070 MADISHF,
TPH,2024-03-15 16:10,,,,10.00,18.00,,29.93,,10.00,,SCT,BKN,,,8000.00,10000.00,,,,,,,,,,,KTPH 151610Z AUTO 01018KT 10SM SCT080 BKN100 03/M07 A2993 RMK T00301070 MADISHF,
TPH,2024-03-15 16:15,,,,10.00,16.00,,29.93,,10.00,,BKN,BKN,,,7500.00,10000.00,,,,,,,,,,,KTPH 151615Z AUTO 01016KT 10SM BKN075 BKN100 04/M07 A2993 RMK T00401070 MADISHF,
TPH,2024-03-15 16:20,,,,10.00,17.00,,29.93,,10.00,,BKN,OVC,,,7500.00,10000.00,,,,,,,,,,,KTPH 151620Z AUTO 01017KT 10SM BKN075 OVC100 04/M07 A2993 RMK T00401070 MADISHF,
TPH,2024-03-15 16:25,,,,10.00,18.00,,29.93,,10.00,,BKN,OVC,,,7500.00,9500.00,,,,,,,,,,,KTPH 151625Z AUTO 01018KT 10SM BKN075 OVC095 04/M07 A2993 RMK T00401070 MADISHF,
TPH,2024-03-15 16:30,,,,,,,29.93,,10.00,,BKN,OVC,,,7500.00,9500.00,,,,,,,,,,,KTPH 151630Z AUTO /////KT 10SM BKN075 OVC095 04/M07 A2993 RMK T00401070 MADISHF,
TPH,2024-03-15 16:35,,,,,,,29.92,,10.00,27.00,BKN,OVC,,,7500.00,10000.00,,,,,,,,,,,KTPH 151635Z AUTO /////G27KT 10SM BKN075 OVC100 04/M07 A2992 RMK T00401070 MADISHF,
TPH,2024-03-15 16:40,,,,,,,29.92,,10.00,26.00,BKN,OVC,,,7000.00,10000.00,,,,,,,,,,,KTPH 151640Z AUTO /////G26KT 10SM BKN070 OVC100 05/M07 A2992 RMK T00501070 MADISHF,
TPH,2024-03-15 16:45,,,,,,,29.92,,10.00,26.00,BKN,OVC,,,7000.00,10000.00,,,,,,,,,,,KTPH 151645Z AUTO /////G26KT 10SM BKN070 OVC100 04/M07 A2992 RMK T00401070 MADISHF,
TPH,2024-03-15 16:50,,,,,,,29.93,,10.00,28.00,BKN,OVC,,,6500.00,10000.00,,,,,,,,,,,KTPH 151650Z AUTO /////G28KT 10SM BKN065 OVC100 04/M07 A2993 RMK T00401070 MADISHF,
TPH,2024-03-15 16:55,,,,,,,29.93,,10.00,,BKN,OVC,,,6500.00,10000.00,,,,,,,,,,,KTPH 151655Z AUTO /////KT 10SM BKN065 OVC100 04/M07 A2993 RMK T00401070 MADISHF,
TPH,2024-03-15 17:00,,,,,,,29.93,,10.00,28.00,OVC,,,,6000.00,,,,,,,,,,,,KTPH 151700Z AUTO /////G28KT 10SM OVC060 04/M07 A2993 RMK T00401070 MADISHF,
TPH,2024-03-15 17:05,,,,20.00,21.00,,29.93,,10.00,26.00,OVC,,,,6000.00,,,,,,,,,,,,KTPH 151705Z AUTO 02021G26KT 10SM OVC060 04/M07 A2993 RMK T00401070 MADISHF,
TPH,2024-03-15 17:10,,,,20.00,20.00,,29.94,,10.00,29.00,OVC,,,,6000.00,,,,,,,,,,,,KTPH 151710Z AUTO 02020G29KT 10SM OVC060 05/M07 A2994 RMK T00501070 MADISHF,
TPH,2024-03-15 17:15,,,,10.00,19.00,,29.94,,10.00,23.00,OVC,,,,6000.00,,,,,,,,,,,,KTPH 151715Z AUTO 01019G23KT 10SM OVC060 05/M07 A2994 RMK T00501070 MADISHF,
TPH,2024-03-15 17:20,,,,20.00,19.00,,29.94,,10.00,24.00,OVC,,,,6500.00,,,,,,,,,,,,KTPH 151720Z AUTO 02019G24KT 10SM OVC065 05/M07 A2994 RMK T00501070 MADISHF,
TPH,2024-03-15 17:25,,,,10.00,21.00,,29.94,,10.00,,OVC,,,,6500.00,,,,,,,,,,,,KTPH 151725Z AUTO 01021KT 10SM OVC065 05/M07 A2994 RMK T00501070 MADISHF,
TPH,2024-03-15 17:30,,,,,,,29.94,,10.00,24.00,OVC,,,,6500.00,,,,,,,,,,,,KTPH 151730Z AUTO /////G24KT 10SM OVC065 05/M07 A2994 RMK T00501070 MADISHF,
TPH,2024-03-15 17:35,,,,,,,29.94,,10.00,29.00,OVC,,,,6500.00,,,,,,,,,,,,KTPH 151735Z AUTO /////G29KT 10SM OVC065 05/M08 A2994 RMK T00501080 MADISHF,
TPH,2024-03-15 17:40,,,,20.00,16.00,,29.94,,10.00,21.00,OVC,,,,6500.00,,,,,,,,,,,,KTPH 151740Z AUTO 02016G21KT 10SM OVC065 05/M08 A2994 RMK T00501080 MADISHF,
TPH,2024-03-15 17:45,,,,20.00,16.00,,29.94,,10.00,,OVC,,,,6500.00,,,,,,,,,,,,KTPH 151745Z AUTO 02016KT 10SM OVC065 05/M08 A2994 RMK T00501080 MADISHF,
TPH,2024-03-15 17:50,,,,20.00,18.00,,29.94,,10.00,,OVC,,,,6500.00,,,,,,,,,,,,KTPH 151750Z AUTO 02018KT 10SM OVC065 05/M08 A2994 RMK T00501080 MADISHF,
TPH,2024-03-15 17:55,,,,10.00,17.00,,29.94,,10.00,23.00,OVC,,,,6000.00,,,,,,,,,,,,KTPH 151755Z AUTO 01017G23KT 10SM OVC060 06/M08 A2994 RMK T00601080 MADISHF,
